source,position_in_search,asin,title,url,price,rating,sponsored,badge_detected,link_clickable,sponsored_hint_on_pdp,click_method
search_results,21.0,B0G1BGKJWL,"ROSIER A2 Gir Cow Ghee, Traditional Bilona Method, Pure, Natural and Healthy Ghee (2LTR Steel Dolchi)",https://amazon.in/sspa/click?ie=UTF8&spc=MToyMDc0NTA1NzgwMDg3OTM2OjE3NzQ1NDk2NDg6c3BfbXRmOjMwMDk0MjgzMjk3NzYzMjo6MDo6&url=%2FROSIER-Traditional-Bilona-Natural-Healthy%2Fdp%2FB0G1BGKJWL%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg%26dib_tag%3Dse%26keywords%3Da2%2Bghee%26qid%3D1774549648%26sr%3D8-21-spons%26aref%3DMAn1RUofde%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=MAn1RUofde&sp_cr=ZAZ,"₹4,299",4.2 out of 5 stars,True,Sponsored,True,,
search_results,22.0,B07VPZP4G1,"GirOrganic A2 Cow Ghee - Pure 1 Litre Glass Bottle Ghee | 100% Gir Cow Ghee | Vedic Bilona Method | Grassfed, Cultured, Premium & Traditional Ghee | Immunity Booster | Gopal Ratna Award Winner 2023",https://amazon.in/sspa/click?ie=UTF8&spc=MToyMDc0NTA1NzgwMDg3OTM2OjE3NzQ1NDk2NDg6c3BfbXRmOjIwMDQ1NzQxNDE4Nzk4OjowOjo&url=%2FGirOrganic-100-Pure-Bilona-Method%2Fdp%2FB07VPZP4G1%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg%26dib_tag%3Dse%26keywords%3Da2%2Bghee%26qid%3D1774549648%26sr%3D8-22-spons%26aref%3Dae0vEqLUjD%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=ae0vEqLUjD&sp_cr=ZAZ,"₹2,777",4.2 out of 5 stars,True,Sponsored,True,,
search_results,23.0,B0BGLR8FB3,Conscious Food A2 Desi Cow Ghee | 1L | 100% Pure and Premium | Cultured Desi Cow | Natural | Grass Fed | Non - GMO | Immunity Booster | Locally Sourced | Produced in Small batches,https://amazon.in/sspa/click?ie=UTF8&spc=MToyMDc0NTA1NzgwMDg3OTM2OjE3NzQ1NDk2NDg6c3BfbXRmOjMwMDcyNzAwMzk4NTYzMjo6MDo6&url=%2FConscious-Food-Premium-Cultured-Natural%2Fdp%2FB0BGLR8FB3%2Fref%3Dsr_1_23_sspa%3Fdib%3DeyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg%26dib_tag%3Dse%26keywords%3Da2%2Bghee%26qid%3D1774549648%26sr%3D8-23-spons%26aref%3DZwjJHZSDTE%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=ZwjJHZSDTE&sp_cr=ZAZ,"₹1,530",3.8 out of 5 stars,True,Sponsored,True,,
search_results,24.0,B07C7LR59W,"Vedic Ghee Premium A2 Gir Cow Cultured Desi Ghee from Kesariya Farm | Vedic Bilona Two Way Churned | Indian Gir Cow Ghee, Pure A2 Ghee, Natural & Healthy, Non-GMO | Lab Certified (1L)",https://amazon.in/sspa/click?ie=UTF8&spc=MToyMDc0NTA1NzgwMDg3OTM2OjE3NzQ1NDk2NDg6c3BfbXRmOjMwMDk0NzM4ODc5NzAzMjo6MDo6&url=%2FVedic-Ghee-Kesariya-Farm-1000ml%2Fdp%2FB07C7LR59W%2Fref%3Dsr_1_24_sspa%3Fdib%3DeyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg%26dib_tag%3Dse%26keywords%3Da2%2Bghee%26qid%3D1774549648%26sr%3D8-24-spons%26aref%3DKUcaBdHoej%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=KUcaBdHoej&sp_cr=ZAZ,"₹2,049",4.1 out of 5 stars,True,Sponsored,True,,
search_results,25.0,B0BYNKDJ16,"Grace of Cows A2 Gir Cow Ghee 1 Litre, 100% Pure and Natural, Churned from Creamy Bilona Method, Helps Boost Immunity and Digestive Health, A2 Gir Cow Ghee for Cooking and Heart Health",https://amazon.in/Grace-Cows-Gir-Ghee-Litre/dp/B0BYNKDJ16/ref=sr_1_25?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sr=8-25,"₹1,199",4.0 out of 5 stars,False,,True,,
search_results,26.0,B07VPZNM2T,"GirOrganic A2 Pure Ghee - 250 millilitre Glass Bottle | 100% Gir Cow Ghee | Vedic Bilona Method | Grassfed, Cultured, Premium & Traditional Ghee | Immunity Booster",https://amazon.in/GirOrganic-organic-bilona-preparation-grassfed/dp/B07VPZNM2T/ref=sr_1_26?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sr=8-26,₹814,4.2 out of 5 stars,False,,True,,
search_results,27.0,B0DP7N73DY,Anveshan A2 Desi Buffalo Ghee 1L | Glass Jar | Bilona Ghee | Grass Fed Buffaloes | Jaffrabadi Buffalo | Gujarat Region | Pure & Natural | Nutritional Powerhouse | Lab-Tested (1L),https://amazon.in/Anveshan-Jaffrabadi-Nutritional-Powerhouse-Lab-Tested/dp/B0DP7N73DY/ref=sr_1_27_in_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-27,₹999,4.2 out of 5 stars,False,,True,,
search_results,28.0,B0CW5YQJFF,House of Veda Gir Cow A2 Bilona Danedar Ghee 500ml| Glass jar | Pure Desi Ghee | Traditional Vedic Method | Made with Curd | Easy Digest | Memory Immunity Booster | Ayurvedic | Cultured | Grass fed | Pure,https://amazon.in/Desi-500ml-Traditional-Bilona-Method/dp/B0CW5YQJFF/ref=sr_1_28_in_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-28,₹743,4.2 out of 5 stars,False,,True,,
search_results,29.0,B09VYY4VLG,Kasutam A2 Desi Cow Bilona Ghee | Made By Traditional Vedic Bilona Method | Made In Earthen Pot & Hand Churned | Free Grazing Grass Fed Cow Ghee | Immunity Booster | Glass Jar- 1000 Ml,https://amazon.in/Kasutam-Traditional-Earthen-Churned-Immunity/dp/B09VYY4VLG/ref=sr_1_29?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sr=8-29,"₹1,890",4.1 out of 5 stars,False,,True,,
search_results,30.0,B0DHW2JCPG,"Vedic Ghee Premium A2 Gir Cow Cultured Desi Ghee from Kesariya Farm | Vedic Bilona Two Way Churned | Indian Gir Cow Ghee, Pure A2 Ghee, Natural & Healthy, Non-GMO | Lab Certified (100ml)",https://amazon.in/Premium-Cultured-Kesariya-Churned-Certified/dp/B0DHW2JCPG/ref=sr_1_30?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sr=8-30,₹279,4.1 out of 5 stars,False,,True,,
search_results,31.0,B07444S2F4,GAVYRATAN A2 Desi Cow Ghee | Pathmeda |100% Pure and Natural |Traditional Curd Churned |Lab Tested |Danedar Ghee | Grass Fed Sahiwal And Gir Cow | Tin Pack | Pack Of 1,https://amazon.in/Gavyratan-Pathmeda-Natural-Traditional-Organically/dp/B07444S2F4/ref=sr_1_31?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sr=8-31,₹925,4.0 out of 5 stars,False,,True,,
search_results,32.0,B08L6MMW62,"Vedic Ghee Premium A2 Gir Cow Cultured Desi Ghee from Kesariya Farm | Vedic Bilona Two Way Churned | Indian Gir Cow Ghee, Pure A2 Ghee, Natural & Healthy, Non-GMO | Lab Certified (4 Liters)",https://amazon.in/VEDIC-GHEE-Cultured-Kesariya-Certified/dp/B08L6MMW62/ref=sr_1_32?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sr=8-32,"₹7,599",4.1 out of 5 stars,False,,True,,
search_results,33.0,B0FC6PSS3W,Two Brothers Organic Farms Desi Gir Cow Ghee 500ml | A2 Cow Ghee | Made with A2 Ghee from Grass-fed Gir Cows | Premium Desi Ghee | Handcrafted in Small Batches,https://amazon.in/Brothers-Organic-Grass-fed-Premium-Handcrafted/dp/B0FC6PSS3W/ref=sr_1_33?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sr=8-33,"₹1,071",4.1 out of 5 stars,True,Sponsored,True,,
search_results,34.0,B08FGBBGM9,"Sarthak Satvik A2 Cow Ghee Pure Nutrient Rich Ghee Made with Traditional Bilona Method, Unsalted and Original Ghee, Natural Flavour, Lactose-Free and Keto-Friendly, 500 ml (Pack of 1)",https://amazon.in/Sarthak-Satvik-Nutrient-Traditional-Lactose-Free/dp/B08FGBBGM9/ref=sr_1_34?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sr=8-34,"₹1,299",4.0 out of 5 stars,False,,True,,
search_results,35.0,B07H8GZG64,"A2 Gir Cow Ghee - Vedic Bilona Churned | 100% Grassfed & Cultured Curd Ghee | Organic, Pure Desi Ghee | Divya Kamdhenu | 1 Litre Glass Jar",https://amazon.in/A2-Gir-Cow-Ghee-Digestive/dp/B07H8GZG64/ref=sr_1_35?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sr=8-35,"₹2,024.10",4.0 out of 5 stars,False,,True,,
search_results,36.0,B0828PZFMS,Praakritik Natural Desi A2 Gir Cow Ghee 500ml - 100% Pure - Prepared by Traditional Bilona Method - Vedic Cultured Grassfed - Vegetarian GMO Free Lactose Free - Cow Ghee 500 ml,https://amazon.in/Praakritik-Natural-Desi-Ghee-500ml/dp/B0828PZFMS/ref=sr_1_36_in_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-36,₹969,4.1 out of 5 stars,False,,True,,
search_results,37.0,B0BJZGHJ6R,"Earthen Story A2 Cow Desi Ghee 500 ml | A2 cow ghee bilona method from curd | 100% Pure, Natural & Healthy | A2 ghee from Gir Cow in Glass Jar | Lab Tested",https://amazon.in/Earthen-Story-Bilona-Natural-Healthy/dp/B0BJZGHJ6R/ref=sr_1_37?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&rdc=1&sr=8-37,₹849,4.0 out of 5 stars,False,,True,,
search_results,38.0,B08NF1SQ4V,"Yugmantra Organic Foods A2 Desi Sahiwal Cow Ghee 1000 ML /1 Litre – 100% Pure Grass Fed Desi Cow Ghee |Traditional Bilona Method | Desi Ghee Natural, Healthy Chemical-Free | Immunity Booster Pure & Aromatic handmade Ghee",https://amazon.in/Yugmantra-Organic-Foods-Grass-Fed-Traditional/dp/B08NF1SQ4V/ref=sr_1_38?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sr=8-38,"₹1,659",4.1 out of 5 stars,False,,True,,
search_results,39.0,B06X6MJLPH,SHREERADHEY A2 Bilona Gir Cow Ghee | 1 Litre | Glass Bottle | Traditional Bilona Method | Lactose And Gluten Free | Keto Friendly,https://amazon.in/SHREERADHEY-Bilona-Traditional-Method-Bottle/dp/B06X6MJLPH/ref=sr_1_39?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sr=8-39,"₹1,899",4.0 out of 5 stars,False,,True,,
search_results,40.0,B0CZ9H2QYW,"Village Company A2 Bilona Desi Cow Ghee | Bilona Method | Premium, Organic, Traditional | Grass Fed | Kangayam Desi Cow | Lab-Certified | Glass Jar 1L",https://amazon.in/Village-Company-Traditional-Kangayam-Lab-Certified/dp/B0CZ9H2QYW/ref=sr_1_40?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sr=8-40,"₹1,899",4.5 out of 5 stars,False,,True,,
search_results,41.0,B0C6XTY48F,GOSWASTHYA A2 Cow Desi Ghee|Curd-Churned| 100% Natural Ghee | Made with Bilona method |Traditional Ghee | Glass Jar,https://amazon.in/GOSWASTHYA-Natural-Bilona-method-Traditional/dp/B0C6XTY48F/ref=sr_1_41?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sr=8-41,₹749,4.4 out of 5 stars,False,,True,,
search_results,42.0,B0BGLR8FB3,Conscious Food A2 Desi Cow Ghee | 1L | 100% Pure and Premium | Cultured Desi Cow | Natural | Grass Fed | Non - GMO | Immunity Booster | Locally Sourced | Produced in Small batches,https://amazon.in/Conscious-Food-Premium-Cultured-Natural/dp/B0BGLR8FB3/ref=sr_1_42?dib=eyJ2IjoiMSJ9.KjLsauF4cLfLvhG5b0eFnEBuJz3iWLdCx_6OeCNMthBbZXhE3Oi9M8CkGL1a0_3DCOpvsbbB-abV8kDUM0ZcIsX4KVOYz-regacTU3Ij6yvGiRNtMIeBLqL37gXRVk_RK3qLfiO9GGZ9klxzxi3IltraIwSasitPd4mxzkYqjE90oh52rS37VeMIYd0FglPcINWq2NmDd9qtNssAXfzcO2gdNbRsVcVP-FGJTp_c9KSWFYNmXmZ7dXxEWwBwrwnyVo3XbrwVktZ1z6XXMhgRz12wewMkiKaqBbxLvNvmLLY.VsLax0PtElKoedl2U-XjeNT_R08Rvb87YnupkIFnXAg&dib_tag=se&keywords=a2+ghee&qid=1774549648&sr=8-42,"₹1,530",3.8 out of 5 stars,True,Sponsored,True,,
