keyword,page_no,position_on_page,overall_position,asin,title,brand,link,price,rating,sponsored
glass air fryer,1,20,20,B0FTV4G9GJ,"KENT Ultra Digital Air Fryer 4.5L |1500W| Bake, Grill & Roast | Up to 80% Less Oil Usage |8 Preset Menu|Rapid Heat Circulation |Digital Display & Touch Control Panel |Glass Window with in built Light",100+ bought in past month,https://www.amazon.in/KENT-Ultra-Digital-Air-Fryer/dp/B0FTV4G9GJ/ref=sr_1_15?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.VpcXtCgerbeq6RmRHz3arW1xQzcZrQti5DSonytQZGZxMXKLvzl0z7KufEYyerAVxUi-2Ukbn76f9v9oXiY8GOQrdexFO1igmpNa43lfbBlKSjv8L7vBGk2vIvZ8JZ2IPTrq8pYGfm5JWrd7QxPxlXl1L4sV8ScpRjjSTV02iJ0Xq3yU3MBJDGA_0mNKapEnF_GJlusDKHiniTa9Ue7GmIXbZPdllsd33OL_HafjjQk.VeJuKrXrI4Eu1RKaoF_zmC4ZcCSd-KhsX8gVx04dVrU&dib_tag=se&keywords=glass+air+fryer&qid=1774593658&sprefix=glass+air+fryer%2Caps%2C536&sr=8-15,"₹4,199",4.0 out of 5 stars,True
glass air fryer,1,21,21,B0DN162F92,"Nutricook 5L Air Fryer Slim (2025) with 100% Toxin-Free Ceramic Coating—No PTFE, PFAS, PFOA or Microplastics, Clear Window, Light & Large Basket | 1500W, 4 Presets, 2-Year Warranty",1K+ bought in past month,https://www.amazon.in/Nutricook-Warranty-Toxin-Free-Coating-No-Microplastics/dp/B0DN162F92/ref=sr_1_16?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.VpcXtCgerbeq6RmRHz3arW1xQzcZrQti5DSonytQZGZxMXKLvzl0z7KufEYyerAVxUi-2Ukbn76f9v9oXiY8GOQrdexFO1igmpNa43lfbBlKSjv8L7vBGk2vIvZ8JZ2IPTrq8pYGfm5JWrd7QxPxlXl1L4sV8ScpRjjSTV02iJ0Xq3yU3MBJDGA_0mNKapEnF_GJlusDKHiniTa9Ue7GmIXbZPdllsd33OL_HafjjQk.VeJuKrXrI4Eu1RKaoF_zmC4ZcCSd-KhsX8gVx04dVrU&dib_tag=se&keywords=glass+air+fryer&qid=1774593658&sprefix=glass+air+fryer%2Caps%2C536&sr=8-16,"₹5,499",4.6 out of 5 stars,True
glass air fryer,1,22,22,B0GCFKV96Z,"Nestasia Glass Oil Sprayer Bottle for Kitchen (220ml) - 100% Food-Safe Vinegar & Olive Oil Spray Bottle for Healthy Cooking, Salad Dressing, Air Fryer, BBQ & Grilling (Black)",1K+ bought in past month,https://www.amazon.in/Nestasia-Glass-Sprayer-Bottle-Kitchen/dp/B0GCFKV96Z/ref=sr_1_17?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.VpcXtCgerbeq6RmRHz3arW1xQzcZrQti5DSonytQZGZxMXKLvzl0z7KufEYyerAVxUi-2Ukbn76f9v9oXiY8GOQrdexFO1igmpNa43lfbBlKSjv8L7vBGk2vIvZ8JZ2IPTrq8pYGfm5JWrd7QxPxlXl1L4sV8ScpRjjSTV02iJ0Xq3yU3MBJDGA_0mNKapEnF_GJlusDKHiniTa9Ue7GmIXbZPdllsd33OL_HafjjQk.VeJuKrXrI4Eu1RKaoF_zmC4ZcCSd-KhsX8gVx04dVrU&dib_tag=se&keywords=glass+air+fryer&qid=1774593658&sprefix=glass+air+fryer%2Caps%2C536&sr=8-17,₹199,3.9 out of 5 stars,True
glass air fryer,1,23,23,B0FKGLDCV5,"INALSA Non-Toxic Ceramic Coated Air fryer 5.5 L & 1600 W Power|No PTFE, PFAS, PFOA & Microplastics|Visible Window|Digital Touch Panel,8 Presets|Low Oil Healthy Cooking, Tasty Fry CDW 5.5",500+ bought in past month,https://www.amazon.in/INALSA-Tasty-Fry-CDW-5-5/dp/B0FKGLDCV5/ref=sr_1_18?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.VpcXtCgerbeq6RmRHz3arW1xQzcZrQti5DSonytQZGZxMXKLvzl0z7KufEYyerAVxUi-2Ukbn76f9v9oXiY8GOQrdexFO1igmpNa43lfbBlKSjv8L7vBGk2vIvZ8JZ2IPTrq8pYGfm5JWrd7QxPxlXl1L4sV8ScpRjjSTV02iJ0Xq3yU3MBJDGA_0mNKapEnF_GJlusDKHiniTa9Ue7GmIXbZPdllsd33OL_HafjjQk.VeJuKrXrI4Eu1RKaoF_zmC4ZcCSd-KhsX8gVx04dVrU&dib_tag=se&keywords=glass+air+fryer&qid=1774593658&sprefix=glass+air+fryer%2Caps%2C536&sr=8-18,"₹5,799",4.2 out of 5 stars,True
glass air fryer,1,24,24,B0CD7ZTPHM,"Faber 6L 1500W Digital Air Fryer | Fry, Bake, Roast, Toast, Defrost, Grill & Reheat | 85% Less Oil, 360° Air Cooking | 8-Preset Menu, LED Display & Touch Control, Non-Stick Pan, View Window | (Black)",300+ bought in past month,https://www.amazon.in/Faber-Digital-Defrost-8-Preset-Non-Stick/dp/B0CD7ZTPHM/ref=sr_1_19?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.VpcXtCgerbeq6RmRHz3arW1xQzcZrQti5DSonytQZGZxMXKLvzl0z7KufEYyerAVxUi-2Ukbn76f9v9oXiY8GOQrdexFO1igmpNa43lfbBlKSjv8L7vBGk2vIvZ8JZ2IPTrq8pYGfm5JWrd7QxPxlXl1L4sV8ScpRjjSTV02iJ0Xq3yU3MBJDGA_0mNKapEnF_GJlusDKHiniTa9Ue7GmIXbZPdllsd33OL_HafjjQk.VeJuKrXrI4Eu1RKaoF_zmC4ZcCSd-KhsX8gVx04dVrU&dib_tag=se&keywords=glass+air+fryer&qid=1774593658&sprefix=glass+air+fryer%2Caps%2C536&sr=8-19,"₹5,990",4.4 out of 5 stars,True
glass air fryer,1,25,25,B07VHFMZHJ,"Instant Vortex Plus 6L Air Fryer, 6-in-1 with 360° EvenCrisp Technology, Touch Control Panel, Uses 95% Less Oil, Air Fry, Roast, Grill, Bake, Reheat & Dehydrate, 1500W, PFOA-Free & BPA-Free, 230V",400+ bought in past month,https://www.amazon.in/Instant-Vortex-Plus-Air-Fryer/dp/B07VHFMZHJ/ref=sr_1_20?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.VpcXtCgerbeq6RmRHz3arW1xQzcZrQti5DSonytQZGZxMXKLvzl0z7KufEYyerAVxUi-2Ukbn76f9v9oXiY8GOQrdexFO1igmpNa43lfbBlKSjv8L7vBGk2vIvZ8JZ2IPTrq8pYGfm5JWrd7QxPxlXl1L4sV8ScpRjjSTV02iJ0Xq3yU3MBJDGA_0mNKapEnF_GJlusDKHiniTa9Ue7GmIXbZPdllsd33OL_HafjjQk.VeJuKrXrI4Eu1RKaoF_zmC4ZcCSd-KhsX8gVx04dVrU&dib_tag=se&keywords=glass+air+fryer&qid=1774593658&sprefix=glass+air+fryer%2Caps%2C536&sr=8-20,"₹11,799",4.8 out of 5 stars,True
glass air fryer,1,26,26,B097RJ867P,"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",1K+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTMzMzcxMTY4MzYzNzc4OjE3NzQ1OTM2NTg6c3BfYnRmOjMwMDQ1ODk3MzU2MTczMjo6MDo6&url=%2FPHILIPS-Digital-HD9252-90-Technology%2Fdp%2FB097RJ867P%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2CNW8JLQNLBQA%26dib%3DeyJ2IjoiMSJ9.VpcXtCgerbeq6RmRHz3arW1xQzcZrQti5DSonytQZGZxMXKLvzl0z7KufEYyerAVxUi-2Ukbn76f9v9oXiY8GOQrdexFO1igmpNa43lfbBlKSjv8L7vBGk2vIvZ8JZ2IPTrq8pYGfm5JWrd7QxPxlXl1L4sV8ScpRjjSTV02iJ0Xq3yU3MBJDGA_0mNKapEnF_GJlusDKHiniTa9Ue7GmIXbZPdllsd33OL_HafjjQk.VeJuKrXrI4Eu1RKaoF_zmC4ZcCSd-KhsX8gVx04dVrU%26dib_tag%3Dse%26keywords%3Dglass%2Bair%2Bfryer%26qid%3D1774593658%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D8-21-spons%26aref%3DYaOdcX3K9Y%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=YaOdcX3K9Y&sp_cr=ZAZ,"₹7,999",4.3 out of 5 stars,True
glass air fryer,1,27,27,B0GSGLF8RF,"CELLO Airmate Modular Air Fryer with 5MM Borosilicate Glass Bowl 4L | 90% Less Fat Cooking, 1500W High Speed 360° Air Wave Technology | For Fry Bake Crisp Keep Warm, Cook Serve Store, Dishwasher Safe",M.R.P:,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTMzMzcxMTY4MzYzNzc4OjE3NzQ1OTM2NTg6c3BfYnRmOjMwMTAwNDk1NTg0MDczMjo6MDo6&url=%2FCELLO-Borosilicate-1500W-Technology-Dishwasher%2Fdp%2FB0GSGLF8RF%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2CNW8JLQNLBQA%26dib%3DeyJ2IjoiMSJ9.VpcXtCgerbeq6RmRHz3arW1xQzcZrQti5DSonytQZGZxMXKLvzl0z7KufEYyerAVxUi-2Ukbn76f9v9oXiY8GOQrdexFO1igmpNa43lfbBlKSjv8L7vBGk2vIvZ8JZ2IPTrq8pYGfm5JWrd7QxPxlXl1L4sV8ScpRjjSTV02iJ0Xq3yU3MBJDGA_0mNKapEnF_GJlusDKHiniTa9Ue7GmIXbZPdllsd33OL_HafjjQk.VeJuKrXrI4Eu1RKaoF_zmC4ZcCSd-KhsX8gVx04dVrU%26dib_tag%3Dse%26keywords%3Dglass%2Bair%2Bfryer%26qid%3D1774593658%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D8-22-spons%26aref%3DuMOBkks86j%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=uMOBkks86j&sp_cr=ZAZ,"₹5,999",5.0 out of 5 stars,True
glass air fryer,1,28,28,B0CNT56SFG,"Nutricook Steami X 24L Black (Steam + Air Fryer Oven) with 10-in-1 functions like Steam Cook, Steam Roast, Air Fry, Bake, Sterilize & more. Steam + Convection technology, 2200W power, 2-year warranty",200+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozOTE5NDY5MDkxNTQ2Njk2OjE3NzQ1OTM2NTg6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA0NzU4NjM0MjUyMzI6OjA6Og&url=%2FAir-Fryer-Oven-Convection-Technology%2Fdp%2FB0CNT56SFG%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.6748dafd-1857-4dd2-9058-aab807cb526e%253Aamzn1.sym.6748dafd-1857-4dd2-9058-aab807cb526e%26crid%3D2CNW8JLQNLBQA%26cv_ct_cx%3Dglass%2Bair%2Bfryer%26keywords%3Dglass%2Bair%2Bfryer%26pd_rd_i%3DB0CNT56SFG%26pd_rd_r%3D36f8547e-2119-4d99-b53d-4610d5ea46f3%26pd_rd_w%3DUCxSW%26pd_rd_wg%3DlYodh%26pf_rd_p%3D6748dafd-1857-4dd2-9058-aab807cb526e%26pf_rd_r%3DC7589F2QP1H5AY87GB8C%26qid%3D1774593658%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D1-1-2907eac4-8056-42c7-8014-fdf7bd4c5395-spons%26aref%3DvWPvftYxGQ%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=vWPvftYxGQ&sp_cr=ZAZ,"₹19,999",4.4 out of 5 stars,True
glass air fryer,1,29,29,B0FXLKG1XR,"NUUK BRĪSK 6.5L 100% Toxin-Free Ceramic Air Fryer | ILAG® CeramicTech™ | No Micro plastics, No PTFE, PFAS, PFOA | 8 Cooking Presets | Digital Display | Shake Reminder | 360° Even Cooking",50+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozOTE5NDY5MDkxNTQ2Njk2OjE3NzQ1OTM2NTg6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA5NTI5MDMxMDIzMzI6OjE6Og&url=%2FNUUK-Toxin-Free-CeramicTechTM-plastics-Reminder%2Fdp%2FB0FXLKG1XR%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.6748dafd-1857-4dd2-9058-aab807cb526e%253Aamzn1.sym.6748dafd-1857-4dd2-9058-aab807cb526e%26crid%3D2CNW8JLQNLBQA%26cv_ct_cx%3Dglass%2Bair%2Bfryer%26keywords%3Dglass%2Bair%2Bfryer%26pd_rd_i%3DB0FXLKG1XR%26pd_rd_r%3D36f8547e-2119-4d99-b53d-4610d5ea46f3%26pd_rd_w%3DUCxSW%26pd_rd_wg%3DlYodh%26pf_rd_p%3D6748dafd-1857-4dd2-9058-aab807cb526e%26pf_rd_r%3DC7589F2QP1H5AY87GB8C%26qid%3D1774593658%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D1-2-2907eac4-8056-42c7-8014-fdf7bd4c5395-spons%26aref%3DZ7WhrOXRri%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=Z7WhrOXRri&sp_cr=ZAZ,"₹8,999",4.5 out of 5 stars,True
glass air fryer,1,30,30,B0DN162F92,"Nutricook 5L Air Fryer Slim (2025) with 100% Toxin-Free Ceramic Coating—No PTFE, PFAS, PFOA or Microplastics, Clear Window, Light & Large Basket | 1500W, 4 Presets, 2-Year Warranty",1K+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozOTE5NDY5MDkxNTQ2Njk2OjE3NzQ1OTM2NTg6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA0MTc0MzM5Mjc5MzI6OjI6Og&url=%2FNutricook-Warranty-Toxin-Free-Coating-No-Microplastics%2Fdp%2FB0DN162F92%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.6748dafd-1857-4dd2-9058-aab807cb526e%253Aamzn1.sym.6748dafd-1857-4dd2-9058-aab807cb526e%26crid%3D2CNW8JLQNLBQA%26cv_ct_cx%3Dglass%2Bair%2Bfryer%26keywords%3Dglass%2Bair%2Bfryer%26pd_rd_i%3DB0DN162F92%26pd_rd_r%3D36f8547e-2119-4d99-b53d-4610d5ea46f3%26pd_rd_w%3DUCxSW%26pd_rd_wg%3DlYodh%26pf_rd_p%3D6748dafd-1857-4dd2-9058-aab807cb526e%26pf_rd_r%3DC7589F2QP1H5AY87GB8C%26qid%3D1774593658%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D1-3-2907eac4-8056-42c7-8014-fdf7bd4c5395-spons%26aref%3D0KnlGcenKg%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=0KnlGcenKg&sp_cr=ZAZ,"₹5,499",4.6 out of 5 stars,True
glass air fryer,1,31,31,B0FWY8TT1X,"Ninja Combi (SFP701IN) 14-in-1 Multi-Cooker, Oven, & Air Fryer (12.5L) –, HyperSteam & Air Fry Technology, Cooks 3-Part Family Meals in 15 Mins, Healthy Oil-Free Cooking, Digital Display, SS cavity",M.R.P:,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozOTE5NDY5MDkxNTQ2Njk2OjE3NzQ1OTM2NTg6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDEwMDQ1OTI3NzEwMzI6OjM6Og&url=%2FNinja-SFP701IN-Multi-Cooker-HyperSteam-Technology%2Fdp%2FB0FWY8TT1X%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.6748dafd-1857-4dd2-9058-aab807cb526e%253Aamzn1.sym.6748dafd-1857-4dd2-9058-aab807cb526e%26crid%3D2CNW8JLQNLBQA%26cv_ct_cx%3Dglass%2Bair%2Bfryer%26keywords%3Dglass%2Bair%2Bfryer%26pd_rd_i%3DB0FWY8TT1X%26pd_rd_r%3D36f8547e-2119-4d99-b53d-4610d5ea46f3%26pd_rd_w%3DUCxSW%26pd_rd_wg%3DlYodh%26pf_rd_p%3D6748dafd-1857-4dd2-9058-aab807cb526e%26pf_rd_r%3DC7589F2QP1H5AY87GB8C%26qid%3D1774593658%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D1-4-2907eac4-8056-42c7-8014-fdf7bd4c5395-spons%26aref%3DEC2EPw0WUq%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=EC2EPw0WUq&sp_cr=ZAZ,"₹25,999",4.7 out of 5 stars,True
glass air fryer,1,32,32,B0GC4FR7H4,"KILIG Nexa SteamX 10.5L, 100% Toxin-Free Steam-Airfryer with StepChef™ Automation | MyKilig App Control | 12 Presets | 4 Modes | Self-Clean | 1550W + 900W | Glossy Black",M.R.P:,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozOTE5NDY5MDkxNTQ2Njk2OjE3NzQ1OTM2NTg6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA5NDMyNjEyMzYzMzI6OjQ6Og&url=%2FKILIG-Toxin-Free-Steam-Airfryer-StepChefTM-Automation%2Fdp%2FB0GC4FR7H4%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.6748dafd-1857-4dd2-9058-aab807cb526e%253Aamzn1.sym.6748dafd-1857-4dd2-9058-aab807cb526e%26crid%3D2CNW8JLQNLBQA%26cv_ct_cx%3Dglass%2Bair%2Bfryer%26keywords%3Dglass%2Bair%2Bfryer%26pd_rd_i%3DB0GC4FR7H4%26pd_rd_r%3D36f8547e-2119-4d99-b53d-4610d5ea46f3%26pd_rd_w%3DUCxSW%26pd_rd_wg%3DlYodh%26pf_rd_p%3D6748dafd-1857-4dd2-9058-aab807cb526e%26pf_rd_r%3DC7589F2QP1H5AY87GB8C%26qid%3D1774593658%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D1-5-2907eac4-8056-42c7-8014-fdf7bd4c5395-spons%26aref%3DizUtlLYG1s%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=izUtlLYG1s&sp_cr=ZAZ,"₹16,990",4.7 out of 5 stars,True
glass air fryer,2,1,33,B0C8NFLPYG,"Libra 4.5 Litre Airfryer | Digital Air Fryer With Glass Bowl | Teflon-Free, 8 Presets, 1450W Power | Air Fry, Toast, Grill, Reheat, Dehydrate, & Roast | Visible Window | Smart Air Fryer Oven, Black",400+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODY2NDY1MjUxNTUxOTkzOjE3NzQ1OTM2Nzg6c3BfYXRmX25leHQ6MzAwNTIzNjAzNDIxMTMyOjowOjo&url=%2FLibra-Digital-Glass-Teflon-Free-Dehydrate%2Fdp%2FB0C8NFLPYG%2Fref%3Dsr_1_17_sspa%3Fcrid%3D2CNW8JLQNLBQA%26dib%3DeyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0%26dib_tag%3Dse%26keywords%3Dglass%2Bair%2Bfryer%26qid%3D1774593677%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D8-17-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3DZ8AwsKfo9X%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=Z8AwsKfo9X&sp_cr=ZAZ,"₹5,999",4.1 out of 5 stars,True
glass air fryer,2,2,34,B0GMJG8JYC,Kilig Iris Plus Airfryer | Dual Toxin-Free Glass Containers (4L + 1.5L) | 5 Smart Modes | 1500W | Overheat Protection | 360° Air circulation | Matte Black,"( ₹9,99,000 ₹9,99,000/100 g)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODY2NDY1MjUxNTUxOTkzOjE3NzQ1OTM2Nzg6c3BfYXRmX25leHQ6MzAwOTQ3MjE5NTEzOTMyOjowOjo&url=%2FAirfryer-Toxin-Free-Containers-Protection-circulation%2Fdp%2FB0GMJG8JYC%2Fref%3Dsr_1_18_sspa%3Fcrid%3D2CNW8JLQNLBQA%26dib%3DeyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0%26dib_tag%3Dse%26keywords%3Dglass%2Bair%2Bfryer%26qid%3D1774593677%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D8-18-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3DzT3fkbA2nq%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=zT3fkbA2nq&sp_cr=ZAZ,"₹9,990",4.0 out of 5 stars,True
glass air fryer,2,3,35,B0D1474ZT6,"PHILIPS Air Fryer NA231/00 with touch panel, uses up to 90% less fat, 1700W, 6.2 Liter, with Rapid Air Technology (Black),Cooking window, Extra Large",2K+ bought in past month,https://www.amazon.in/PHILIPS-NA231-00-Technology-Cooking/dp/B0D1474ZT6/ref=sr_1_19?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0&dib_tag=se&keywords=glass+air+fryer&qid=1774593677&sprefix=glass+air+fryer%2Caps%2C536&sr=8-19&xpid=s9zZkMAsYzr1W,"₹9,499",4.3 out of 5 stars,True
glass air fryer,2,4,36,B0DGXFZXFG,Cookwell Air Fryer - 5L With See Through Window - 1400W (Grey & Black),800+ bought in past month,https://www.amazon.in/Cookwell-Air-Fryer-Through-Window/dp/B0DGXFZXFG/ref=sr_1_20?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0&dib_tag=se&keywords=glass+air+fryer&qid=1774593677&sprefix=glass+air+fryer%2Caps%2C536&sr=8-20&xpid=s9zZkMAsYzr1W,"₹3,399",4.3 out of 5 stars,True
glass air fryer,2,5,37,B0936FGLQS,"COSORI Air Fryer 5 QT (4.7 Litre) Black, 1500W Fast Cooking 9 Preset Menu, 30 Recipes Cookbook, Grill, Broil, Roast, Toast, Bake, Reheat, Defrost, Digital Touch Panel (CAF-L501)",300+ bought in past month,https://www.amazon.in/COSORI-Compact-Setting-Recipes-Cookbook/dp/B0936FGLQS/ref=sr_1_21?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0&dib_tag=se&keywords=glass+air+fryer&qid=1774593677&sprefix=glass+air+fryer%2Caps%2C536&sr=8-21&xpid=s9zZkMAsYzr1W,"₹9,899",4.6 out of 5 stars,True
