run_date,tracked_at,marketplace,group,keyword,asin,scan_status,scanned_pages,found_any,page_est
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids play mat for floor,B0F91VHKKW,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids play mat for floor,B0F228RM13,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids play mat for floor,B0F7RLG815,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids play mat for floor,B0D9HBWG5P,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids play mat for floor,B0F9X8LW1G,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids play mat for floor,B0822GYVNX,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids tiles mat,B09MYDPF3Y,ok,7,True,6
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids tiles mat,B0F91VHKKW,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids tiles mat,B0F228RM13,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids tiles mat,B0F7RLG815,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids tiles mat,B0D9HBWG5P,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids tiles mat,B0F9X8LW1G,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids tiles mat,B0822GYVNX,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids tiles mat,B0BN5NZCGH,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids tiles mat,B0BN5P232F,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids tiles mat,B0CN177JS7,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,kids tiles mat,B0BN631JD4,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for baby,B0D92JZLVQ,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for baby,B0D92K2DWS,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for baby,B0D54K8DVW,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for baby,B09MYDPF3Y,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for baby,B0F91VHKKW,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for baby,B0F228RM13,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for baby,B0F7RLG815,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for baby,B0D9HBWG5P,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for baby,B0F9X8LW1G,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for baby,B0822GYVNX,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for kids,B09MYDPF3Y,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for kids,B0F91VHKKW,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for kids,B0F228RM13,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for kids,B0F7RLG815,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for kids,B0D9HBWG5P,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for kids,B0F9X8LW1G,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,EVA Multi,mat for kids,B0822GYVNX,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,bathroom cleaner,B0F8H6VCNF,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,bathroom cleaner,B0F8HBSXCF,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,bathroom cleaner liquid,B0F8H6VCNF,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,bathroom cleaner liquid,B0F8HBSXCF,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,bathroom cleaning liquid,B0F8H6VCNF,ok,7,True,4
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,bathroom cleaning liquid,B0F8HBSXCF,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,bathroom floor cleaner liquid,B0F8H6VCNF,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,bathroom floor cleaner liquid,B0F8HBSXCF,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,bathroom tiles cleaner,B0F8H6VCNF,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,bathroom tiles cleaner,B0F8HBSXCF,ok,7,True,3
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,cupboard liners for wardrobe,B0BN5NZCGH,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,cupboard liners for wardrobe,B0BN5P232F,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,cupboard liners for wardrobe,B0CN177JS7,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,cupboard liners for wardrobe,B0BN631JD4,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,electric heating bag,B0CS3KQWMM,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,electric heating bag,B0CGNMWJMT,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,electric hot bag,B0CS3KQWMM,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,electric hot bag,B0CGNMWJMT,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,electric hot water bag,B0CS3KQWMM,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,electric hot water bag,B0CGNMWJMT,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,electric hot water bag for pain relief,B0CS3KQWMM,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,electric hot water bag for pain relief,B0CGNMWJMT,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,electric water bag,B0CS3KQWMM,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,electric water bag,B0CGNMWJMT,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,finail floor cleaner,B0F8J3TFBL,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,finail floor cleaner,B0F8HPR6V1,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,floor cleaner,B0F8J3TFBL,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,floor cleaner,B0F8HPR6V1,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,floor cleaner 5 ltr,B0F8J3TFBL,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,floor cleaner 5 ltr,B0F8HPR6V1,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,floor cleaner liquid,B0F8J3TFBL,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,floor cleaner liquid,B0F8HPR6V1,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,handwash,B0F8HXFXMH,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,handwash,B0F8J275QC,ok,7,True,6
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,handwash refill 5 litre,B0F8HXFXMH,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,handwash refill 5 litre,B0F8J275QC,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,handwash refill pack,B0F8HXFXMH,ok,7,True,4
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,handwash refill pack,B0F8J275QC,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,tile cleaner liquid strong,B0F8J3TFBL,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,tile cleaner liquid strong,B0F8HPR6V1,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,tiles cleaner,B0F8J3TFBL,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Hommies,tiles cleaner,B0F8HPR6V1,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,heat bag,B0CS3KQWMM,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,heat bag,B0CGNMWJMT,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,heat pad,B0CS3KQWMM,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,heat pad,B0CGNMWJMT,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,heat pad electric for pain relief,B0CS3KQWMM,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,heat pad electric for pain relief,B0CGNMWJMT,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,heating bag,B0CS3KQWMM,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,heating bag,B0CGNMWJMT,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,heating bag for pain relief,B0CS3KQWMM,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,heating bag for pain relief,B0CGNMWJMT,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot bag,B0CS3KQWMM,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot bag,B0CGNMWJMT,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot bag for pain relief,B0CS3KQWMM,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot bag for pain relief,B0CGNMWJMT,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot bag for period pain,B0CS3KQWMM,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot bag for period pain,B0CGNMWJMT,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot pack,B0CS3KQWMM,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot pack,B0CGNMWJMT,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot pack for pain relief,B0CS3KQWMM,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot pack for pain relief,B0CGNMWJMT,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot pad for pain relief electric,B0CS3KQWMM,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot pad for pain relief electric,B0CGNMWJMT,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot water bag,B0CS3KQWMM,ok,7,True,1
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot water bag,B0CGNMWJMT,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot water bag for pain relief,B0CS3KQWMM,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot water bag for pain relief,B0CGNMWJMT,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot water bag for period cramps,B0CS3KQWMM,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hot water bag for period cramps,B0CGNMWJMT,ok,7,False,
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hotpack pain relief,B0CS3KQWMM,ok,7,True,2
29-01-2026,29-01-2026 17:59:13,www.amazon.in,Wuze,hotpack pain relief,B0CGNMWJMT,ok,7,True,1
