run_date,tracked_at,marketplace,group,keyword,asin,scan_status,scanned_pages,found_any,page_est
17-01-2026,17-01-2026 19:27:38,www.amazon.in,emount_group_asm,cupboard sheets for wardrobe,B0CJJSVBSJ,ok,7,False,
17-01-2026,17-01-2026 19:27:38,www.amazon.in,emount_group_asm,cupboard sheets for wardrobe,B0CJJR4LNW,ok,7,False,
17-01-2026,17-01-2026 19:27:38,www.amazon.in,emount_group_asm,cupboard sheets for wardrobe,B0CJJR6WGL,ok,7,False,
17-01-2026,17-01-2026 19:27:38,www.amazon.in,emount_group_asm,cupboard sheets for wardrobe,B0BTTD6CK7,ok,7,False,
17-01-2026,17-01-2026 19:27:38,www.amazon.in,emount_group_asm,cupboard sheets for wardrobe,B0BTT8W68J,ok,7,False,
17-01-2026,17-01-2026 19:27:38,www.amazon.in,emount_group_asm,cupboard sheets for wardrobe,B0BTTCZBLV,ok,7,False,
17-01-2026,17-01-2026 19:27:38,www.amazon.in,emount_group_asm,cupboard sheets for wardrobe,B0F48MBLV4,ok,7,False,
17-01-2026,17-01-2026 19:27:38,www.amazon.in,emount_group_asm,cupboard sheets for wardrobe,B0F48FKZXS,ok,7,False,
17-01-2026,17-01-2026 19:27:38,www.amazon.in,emount_group_asm,cupboard sheets for wardrobe,B0F48HZBYQ,ok,7,False,
17-01-2026,17-01-2026 19:27:38,www.amazon.in,emount_group_asm,cupboard sheets for wardrobe,B0F48HNNB1,ok,7,False,
17-01-2026,17-01-2026 19:27:38,www.amazon.in,emount_group_asm,cupboard sheets for wardrobe,B0CYQ3LYSM,ok,7,False,
