asin,pincode,url,title,is_buyable,availability_text,amazon_fulfilled,merchant_text,delivery_type,delivery_text,captcha_seen,error
B0BN5P55SW,700001,https://www.amazon.in/dp/B0BN5P55SW,,True,In stock,False,,next_day,"FREE delivery Monday, 30 March. Details | Monday, 30 March | FREE delivery Monday, 30 March. Details Or fastest delivery Tomorrow, 29 March. Details",False,
B0BN5QKNF7,700001,https://www.amazon.in/dp/B0BN5QKNF7,,True,In stock,False,,next_day,"FREE delivery Monday, 30 March on your first order. Details | Monday, 30 March | FREE delivery Monday, 30 March on your first order. Details Or fastest delivery Tomorrow, 29 March. Order within 10 hrs 40 mins. Details",False,
B0BN5NZCGH,700001,https://www.amazon.in/dp/B0BN5NZCGH,,True,In stock,False,,other,"FREE delivery Wednesday, 1 April on your first order. Order within 12 hrs 40 mins. Details | Wednesday, 1 April | 12 hrs 40 mins",False,
B0CN177JS7,700001,https://www.amazon.in/dp/B0CN177JS7,,True,In stock,False,,other,"FREE delivery Wednesday, 1 April. Order within 12 hrs 40 mins. Details | Wednesday, 1 April | 12 hrs 40 mins",False,
B0BN5MLSSR,700001,https://www.amazon.in/dp/B0BN5MLSSR,,True,In stock,False,,next_day,"FREE delivery Wednesday, 1 April on your first order. Details | Wednesday, 1 April | FREE delivery Wednesday, 1 April on your first order. Details Or fastest delivery Tomorrow, 29 March. Details",False,
B0BN5Y4WW6,700001,https://www.amazon.in/dp/B0BN5Y4WW6,,True,In stock,False,,next_day,"FREE delivery Wednesday, 1 April. Details | Wednesday, 1 April | FREE delivery Wednesday, 1 April. Details Or fastest delivery Tomorrow, 29 March. Details",False,
B0CJR94LNG,700001,https://www.amazon.in/dp/B0CJR94LNG,,True,In stock,False,,other,"FREE delivery Wednesday, 1 April on your first order. Order within 12 hrs 39 mins. Details | Wednesday, 1 April | 12 hrs 39 mins",False,
B0CJR9B2KC,700001,https://www.amazon.in/dp/B0CJR9B2KC,,True,In stock,False,,next_day,"FREE delivery Monday, 30 March. Details | Monday, 30 March | FREE delivery Monday, 30 March. Details Or fastest delivery Tomorrow, 29 March. Details",False,
B0CJR9748V,700001,https://www.amazon.in/dp/B0CJR9748V,,True,In stock,False,,next_day,"FREE delivery Tuesday, 31 March on your first order. Details | Tuesday, 31 March | FREE delivery Tuesday, 31 March on your first order. Details Or fastest delivery Tomorrow, 29 March. Details",False,
B0CJR9TTCR,700001,https://www.amazon.in/dp/B0CJR9TTCR,,True,In stock,False,,next_day,"FREE delivery Monday, 30 March on your first order. Details | Monday, 30 March | FREE delivery Monday, 30 March on your first order. Details Or fastest delivery Tomorrow, 29 March. Order within 10 hrs 39 mins. Details",False,
B0CJR97J2H,700001,https://www.amazon.in/dp/B0CJR97J2H,,True,In stock,False,,next_day,"FREE delivery Wednesday, 1 April. Details | Wednesday, 1 April | FREE delivery Wednesday, 1 April. Details Or fastest delivery Tomorrow, 29 March. Details",False,
B0CJR94WSS,700001,https://www.amazon.in/dp/B0CJR94WSS,,True,In stock,False,,other,"FREE delivery Wednesday, 1 April on your first order. Order within 12 hrs 38 mins. Details | Wednesday, 1 April | 12 hrs 38 mins",False,
B0CJRC7W4H,700001,https://www.amazon.in/dp/B0CJRC7W4H,,True,In stock,False,,next_day,"FREE delivery Wednesday, 1 April. Details | Wednesday, 1 April | FREE delivery Wednesday, 1 April. Details Or fastest delivery Tomorrow, 29 March. Details",False,
B0CJJP2RLH,700001,https://www.amazon.in/dp/B0CJJP2RLH,,True,In stock,False,,other,"FREE delivery Wednesday, 1 April on your first order. Order within 12 hrs 38 mins. Details | Wednesday, 1 April | 12 hrs 38 mins",False,
B0CJJRQ1JD,700001,https://www.amazon.in/dp/B0CJJRQ1JD,,True,In stock,False,,next_day,"FREE delivery Tuesday, 31 March. Details | Tuesday, 31 March | FREE delivery Tuesday, 31 March. Details Or fastest delivery Tomorrow, 29 March. Details",False,
B0CJJS7PSX,700001,https://www.amazon.in/dp/B0CJJS7PSX,,True,In stock,False,,next_day,"FREE delivery Tuesday, 31 March on your first order. Details | Tuesday, 31 March | FREE delivery Tuesday, 31 March on your first order. Details Or fastest delivery Tomorrow, 29 March. Details",False,
B0CJJPJP4M,700001,https://www.amazon.in/dp/B0CJJPJP4M,,True,In stock,False,,next_day,"FREE delivery Tuesday, 31 March on your first order. Details | Tuesday, 31 March | FREE delivery Tuesday, 31 March on your first order. Details Or fastest delivery Tomorrow, 29 March. Details",False,
B0CJJSVBSJ,700001,https://www.amazon.in/dp/B0CJJSVBSJ,,True,In stock,False,,other,"FREE delivery Wednesday, 1 April. Order within 12 hrs 37 mins. Details | Wednesday, 1 April | 12 hrs 37 mins",False,
B0CJJR4LNW,700001,https://www.amazon.in/dp/B0CJJR4LNW,,True,In stock,False,,next_day,"FREE delivery Wednesday, 1 April on your first order. Details | Wednesday, 1 April | FREE delivery Wednesday, 1 April on your first order. Details Or fastest delivery Tomorrow, 29 March. Details",False,
B0CJJR6WGL,700001,https://www.amazon.in/dp/B0CJJR6WGL,,True,In stock,False,,next_day,"FREE delivery Tuesday, 31 March. Details | Tuesday, 31 March | FREE delivery Tuesday, 31 March. Details Or fastest delivery Tomorrow, 29 March. Details",False,
B0BTTD6CK7,700001,https://www.amazon.in/dp/B0BTTD6CK7,,True,In stock,False,,other,"FREE delivery Tuesday, 31 March on your first order. Details | Tuesday, 31 March",False,
B0BTT8W68J,700001,https://www.amazon.in/dp/B0BTT8W68J,,True,In stock,False,,other,"FREE delivery Tuesday, 31 March on your first order. Details | Tuesday, 31 March",False,
B0BTTCZBLV,700001,https://www.amazon.in/dp/B0BTTCZBLV,,True,In stock,False,,next_day,"FREE delivery Monday, 30 March on your first order. Details | Monday, 30 March | FREE delivery Monday, 30 March on your first order. Details Or fastest delivery Tomorrow, 29 March. Details",False,
