asin,pincode,url,title,is_buyable,availability_text,amazon_fulfilled,merchant_text,delivery_type,delivery_text,captcha_seen,error
B0F8HX1LWF,396230,https://www.amazon.in/dp/B0F8HX1LWF,,False,Currently unavailable. | Deliver to Alok City 396230‌ | Deliver to | 5 l (Pack of 1) Currently unavailable. | Currently unavailable. We don't know when or if this item will be back in stock. | Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Alok City 396230‌ Add to Wish List,False,,unavailable,free delivery on eligible orders | FREE Delivery by Amazon,False,
B0F8HSCMZB,396230,https://www.amazon.in/dp/B0F8HSCMZB,,False,In stock | Currently unavailable. | 5 l (Pack of 1) Currently unavailable.,False,,unavailable,"FREE delivery Monday, 27 April. Details | Monday, 27 April",False,
B0FFB9VK8N,396230,https://www.amazon.in/dp/B0FFB9VK8N,,True,In stock,False,,other,"FREE delivery Monday, 27 April. Details | Monday, 27 April",False,
B0F8HF1BLP,396230,https://www.amazon.in/dp/B0F8HF1BLP,,True,In stock,False,,other,"FREE delivery Monday, 27 April. Details | Monday, 27 April",False,
B0F8HPR6V1,396230,https://www.amazon.in/dp/B0F8HPR6V1,,True,In stock,False,,other,"FREE delivery Saturday, 25 April on your first order. Details | Saturday, 25 April",False,
B0F8J3TFBL,396230,https://www.amazon.in/dp/B0F8J3TFBL,,True,In stock,False,,other,"FREE delivery Monday, 27 April on your first order. Details | Monday, 27 April",False,
B0FFB9SF9R,396230,https://www.amazon.in/dp/B0FFB9SF9R,,True,In stock,False,,other,"FREE delivery Sunday, 26 April on your first order. Details | Sunday, 26 April",False,
B0F8J275QC,396230,https://www.amazon.in/dp/B0F8J275QC,,True,In stock,False,,other,"FREE delivery Monday, 27 April on your first order. Details | Monday, 27 April",False,
B0F8HXFXMH,396230,https://www.amazon.in/dp/B0F8HXFXMH,,True,In stock,False,,other,"FREE delivery Saturday, 25 April on your first order. Details | Saturday, 25 April",False,
B0F8J41165,396230,https://www.amazon.in/dp/B0F8J41165,,True,In stock,False,,other,"FREE delivery Saturday, 25 April on your first order. Details | Saturday, 25 April",False,
B0F8J4RHL5,396230,https://www.amazon.in/dp/B0F8J4RHL5,,True,In stock,False,,other,"FREE delivery Saturday, 25 April on your first order. Details | Saturday, 25 April",False,
B0FFBC22J7,110007,https://www.amazon.in/dp/B0FFBC22J7,,True,In stock,False,,other,"FREE delivery Thursday, 23 April on your first order. Order within 8 hrs 30 mins. Details | Thursday, 23 April | 8 hrs 30 mins",False,
