cost,unitsSoldClicks1d,adGroupName,campaignId,advertisedAsin,clicks,advertisedSku,purchases1d,sales1d,impressions,campaignName,adGroupId
2.85,0,Ad Group - 19/2/2026 14:11:35.788,59099144882217,B0822G97QZ,1,eva_mat_multi_12,0,0.0,4,SP-KT-EVA Kids Mat-(kids play mats for floor),430617764001078
2152.68,5,Ad Group - 19/2/2026 14:07:35.628,168320907718990,B09MYDPF3Y,178,EH-Multicolor-Interlock-Mat-4,5,9069.51,12715,SP-KT-EVA Kids Mat-(mat for kids playing),309798034349425
139.83,0,Ad Group - 19/2/2026 14:07:35.628,168320907718990,B0822GYVNX,14,eva_mats_multi_16,0,0.0,3665,SP-KT-EVA Kids Mat-(mat for kids playing),309798034349425
115.14,1,Ad Group - 19/2/2026 14:07:35.628,168320907718990,B0CRHSF42W,14,LT_EVA_MULTI_8,1,2804.76,2610,SP-KT-EVA Kids Mat-(mat for kids playing),309798034349425
83.75,0,Ad Group - 19/2/2026 14:07:35.628,168320907718990,B0822G97QZ,11,eva_mat_multi_12,0,0.0,1162,SP-KT-EVA Kids Mat-(mat for kids playing),309798034349425
23.44,0,Ad Group - 27/5/2025 14:43:41.092,367972167311682,B0CRHSF42W,2,LT_EVA_MULTI_8,0,0.0,260,SP-KT-EVA Kids Mat- (kids mat),539137051481199
0.0,0,Gym Flooring,38747506437576,B0D9HH4VYG,0,eHK_Black&Grey_EVA_PO8,0,0.0,6,SP-KT-EVA EHK `Gym Mat (Gym Flooring),438707734972654
12.0,1,Gym Flooring,38747506437576,B0CRKV5XTR,2,eHK_EVA_Black_4,1,4185.71,105,SP-KT-EVA EHK `Gym Mat (Gym Flooring),438707734972654
34.94,0,Ad Group - 26/2/2026 17:36:36.727,97733685567435,B0D9HH4VYG,6,eHK_Black&Grey_EVA_PO8,0,0.0,1309,SP-KT-EVA EHK Gym Mat- (Interlocking Floor Mat),340694655963902
562.01,0,Ad Group - 26/2/2026 17:36:36.727,97733685567435,B0CRKV5XTR,102,eHK_EVA_Black_4,0,0.0,12151,SP-KT-EVA EHK Gym Mat- (Interlocking Floor Mat),340694655963902
600.38,1,Ad Group - 26/2/2026 17:46:29.516,81689102298827,B0CRKV5XTR,67,eHK_EVA_Black_4,1,3519.05,7671,SP-KT-EVA EHK Gym Mat- (Rubber Mat for Gym),370477051358410
